"price,""size"",""rooms"",""elevator"",""bathrooms"",""air_cond"",""balcony"",""terrace"",""income"",""longevity"",""higher_stud"",""foreign"",""hospital"",""subway"",""university"",""intercity_bus"",""local_bus "",""flood"""
164000,56,1,1,1,0,0,0,10.29,22.65973254,20.84,8.62,0.163015778247952,3.56754118420333,0.894091694172366,1.95200718870077,0.0998111644994578,0.432464547358274
475500,195,4,0,3,0,0,0,14.66,5.742935278,47.51,2.78,1.63015956263101,4.0586182310806,0.721517013729173,3.71715331517976,1.02986714397616,0.92301387224602
196000,68,1,0,1,0,0,0,14.66,5.742935278,47.51,2.78,1.66360072048675,4.20058890204075,0.892980581808084,3.87493536424596,1.12402839277936,0.874630476207985
157500,75,2,1,2,0,1,0,10.129,23.1884058,21.26,11.16,0.28455408674632,0.318782655156026,1.06559266065406,1.42797270130093,0.979103362873897,3.30199547456292
260000,59,2,0,1,1,1,1,16.671,15.76959396,56.72,9.82,0.383989290405142,2.00438576644358,0.617875706189976,1.48784045148121,0.422178895979983,0.659193912601009
289000,93,2,1,1,0,0,1,16.293,28.35519677,42.12,3.03,0.0241147964152351,0.673368169016575,0.82529600085398,1.26426254556863,0.669701379977051,0.814755152506496
225000,89,3,1,2,0,0,1,7.219,5.590622182,13.91,2.98,0.740641393509796,4.93945968747661,4.95620263815739,0.52593470934465,1.81539666919916,6.07068480829665
230000,71,3,0,1,1,0,1,17.529,30.24757804,52.64,2.58,0.416042314837034,0.475850461609839,0.482639649244555,1.19496375304904,0.393012039809429,0.4820261983737
164990,65,2,0,2,1,0,0,16.131,11.51977793,51.92,7.98,0.3875544833822,2.5337825359686,2.48082167343524,1.50457989677121,1.30061308218054,4.58808399302357
416000,141,4,0,2,0,0,0,17.163,23.71575342,47.92,7.53,0.201180332705823,0.782093889975511,1.03460114927459,1.8588506509248,0.229054442120618,2.6986935714073
